TITLE = "HORIZONTAL LINE"
VARIABLES = "X" "Y" "U" "V" "P" 
ZONE, I = 50, J = 50
0.0 1.0 0.0 -0.0022295111288391694 
0.02040816326530612 0.06567675547096019 1.1004704971451177e-05 -0.0022140934240363146 
0.04081632653061224 0.0035188235440051204 2.2899171398346303e-05 -0.002164560882563665 
0.061224489795918366 -0.004240862039967803 3.403851460452606e-05 -0.0020795302601309775 
0.08163265306122448 -0.005143436499014938 4.43192800936628e-05 -0.001962308241494704 
0.1020408163265306 -0.005165846229880922 5.364404587153477e-05 -0.0018157485581478533 
0.12244897959183672 -0.005061064316636691 6.189392066274432e-05 -0.0016429045723718003 
0.14285714285714285 -0.00492567610273965 6.897643118670238e-05 -0.0014471347669509495 
0.16326530612244897 -0.004773900805037099 7.484066680276691e-05 -0.001232012023717908 
0.18367346938775508 -0.004609663621802224 7.947775584332396e-05 -0.0010011983499026524 
0.2040816326530612 -0.0044355855387909985 8.291629264517662e-05 -0.0007583254209230946 
0.22448979591836732 -0.004254054639663468 8.521581396981595e-05 -0.0005068920080167297 
0.24489795918367344 -0.004067313981717838 8.645957243108087e-05 -0.0002501821456343484 
0.26530612244897955 -0.003877438116967506 8.674734957169841e-05 8.795031226542429e-06 
0.2857142857142857 -0.0036863073335796186 8.618881637230133e-05 0.0002673446907379142 
0.30612244897959184 -0.003495592110531921 8.489776442525732e-05 0.0005231070965875102 
0.326530612244898 -0.003306747735065254 8.298737222922471e-05 0.0007740626633884525 
0.34693877551020413 -0.0031210172912525067 8.056654363458073e-05 0.0010185244474592494 
0.3673469387755103 -0.002939441028642645 7.77372631795305e-05 0.0012551212135110056 
0.3877551020408164 -0.0027628702404682943 7.459285439380545e-05 0.0014827739599275669 
0.40816326530612257 -0.002591984015382965 7.121699696370986e-05 0.0017006683949174815 
0.4285714285714287 -0.002427307507086043 6.768335022405513e-05 0.0019082254083772092 
0.44897959183673486 -0.002269230653260523 6.405563700215969e-05 0.0021050711349507017 
0.469387755102041 -0.0021180265440446213 6.0388057485377954e-05 0.0022910077885069523 
0.48979591836734715 -0.001973868876464658 5.672592287863998e-05 0.002465986087226154 
0.5102040816326533 -0.0018368481285310025 5.3106419837820985e-05 0.002630079789871531 
0.5306122448979594 -0.0017069862442578368 4.9559436848936126e-05 0.0027834626276002036 
0.5510204081632656 -0.0015842497414308694 4.610840164243413e-05 0.00292638773674897 
0.5714285714285717 -0.001468561242138954 4.277109383718127e-05 0.003059169568700012 
0.5918367346938779 -0.0013598094872881417 3.956040920922981e-05 0.003182168164538825 
0.612244897959184 -0.0012578579359166552 3.648506146475545e-05 0.0032957756262867763 
0.6326530612244902 -0.0011625520730708216 3.3550214500432094e-05 0.0034004045853554387 
0.6530612244897963 -0.0010737255605639253 3.07580432502158e-05 0.0034964784559681863 
0.6734693877551025 -0.000991205366663005 2.810822473624202e-05 0.0035844232612505115 
0.6938775510204086 -0.0009148160064560644 2.559836322078394e-05 0.003664660828257244 
0.7142857142857147 -0.0008443830165219438 2.322435470423207e-05 0.0037376031621371734 
0.7346938775510209 -0.0007797357771842568 2.098069668542607e-05 0.003803647826533588 
0.755102040816327 -0.0007207097842540479 1.886074929843101e-05 0.0038631741754693444 
0.7755102040816332 -0.0006671484605615971 1.685695382109184e-05 0.003916540300192616 
0.7959183673469393 -0.0006189045862147432 1.4961014233420567e-05 0.003964080572001237 
0.8163265306122455 -0.0005758414151752797 1.3164047074064908e-05 0.004006103678460686 
0.8367346938775516 -0.0005378335303380485 1.1456704360760906e-05 0.004042891065442781 
0.8571428571428578 -0.0005047674373012691 9.829273840370632e-06 0.004074695710948065 
0.8775510204081639 -0.00047654155780323896 8.271760279476256e-06 0.00410174116873635 
0.89795918367347 -0.0004530627195329499 6.773950326282722e-06 0.004124220830402374 
0.9183673469387762 -0.0004342163692807076 5.325456412053339e-06 0.004142297363555375 
0.9387755102040823 -0.00041963236724255784 3.915676626968373e-06 0.004156102290114179 
0.9591836734693885 -0.0004068440356845954 2.5331142071671432e-06 0.004165735634855275 
0.9795918367346946 -0.0003767181301149112 1.1595785874451736e-06 0.004171199267307073 
1.0000000000000007 -0.00017653945974423416 0.0 0.004172878599030486 
